File accession	File format	File type	File format type	Output type	File assembly	Experiment accession	Assay	Donor(s)	Biosample term id	Biosample term name	Biosample type	Biosample organism	Biosample treatments	Biosample treatments amount	Biosample treatments duration	Biosample genetic modifications methods	Biosample genetic modifications categories	Biosample genetic modifications targets	Biosample genetic modifications gene targets	Biosample genetic modifications site coordinates	Biosample genetic modifications zygosity	Experiment target	Library made from	Library depleted in	Library extraction method	Library lysis method	Library crosslinking method	Library strand specific	Experiment date released	Project	RBNS protein concentration	Library fragmentation method	Library size range	Biological replicate(s)	Technical replicate(s)	Read length	Mapped read length	Run type	Paired end	Paired with	Index of	Derived from	Size	Lab	md5sum	dbxrefs	File download URL	Genome annotation	Platform	Controlled by	File Status	s3_uri	Azure URL	File analysis title	File analysis status	Audit WARNING	Audit NOT_COMPLIANT	Audit ERROR
ENCFF954VRV	bigBed narrowPeak	bigBed	narrowPeak	pseudoreplicated peaks	GRCh38	ENCSR000FCK	Histone ChIP-seq	/human-donors/ENCDO000ABF/	EFO:0001182	HEK293	cell line	Homo sapiens										H3K36me3-human	DNA						2014-07-07	ENCODE		sonication (Bioruptor generic)	200-500	2	2_1							/files/ENCFF194JHZ/	1613591	ENCODE Processing Pipeline	b3026460802829a6200a423175b09d79		https://www.encodeproject.org/files/ENCFF954VRV/@@download/ENCFF954VRV.bigBed				released	s3://encode-public/2020/02/18/762ce5a8-1f1b-4d51-ad5b-f56c7ae0f291/ENCFF954VRV.bigBed	https://datasetencode.blob.core.windows.net/dataset/2020/02/18/762ce5a8-1f1b-4d51-ad5b-f56c7ae0f291/ENCFF954VRV.bigBed?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE3 GRCh38	archived	low read length, inconsistent platforms	insufficient read depth, control insufficient read depth	
ENCFF565LCF	bam	bam		unfiltered alignments	hg19	ENCSR000FCK	Histone ChIP-seq	/human-donors/ENCDO000ABF/	EFO:0001182	HEK293	cell line	Homo sapiens										H3K36me3-human	DNA						2014-07-07	ENCODE		sonication (Bioruptor generic)	200-500	2	2_1		36					/files/ENCFF807MUK/, /files/ENCFF002ABE/	1286017448	ENCODE Processing Pipeline	1bbf64117a1a6d3d969df29550686a05		https://www.encodeproject.org/files/ENCFF565LCF/@@download/ENCFF565LCF.bam				released	s3://encode-public/2020/02/18/18d4f72b-7366-4dc5-9232-678f0642536f/ENCFF565LCF.bam	https://datasetencode.blob.core.windows.net/dataset/2020/02/18/18d4f72b-7366-4dc5-9232-678f0642536f/ENCFF565LCF.bam?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE3 hg19	archived	low read length, inconsistent platforms	insufficient read depth, control insufficient read depth	
ENCFF539DTI	bam	bam		alignments	hg19	ENCSR000FCK	Histone ChIP-seq	/human-donors/ENCDO000ABF/	EFO:0001182	HEK293	cell line	Homo sapiens										H3K36me3-human	DNA						2014-07-07	ENCODE		sonication (Bioruptor generic)	200-500	2	2_1		36					/files/ENCFF807MUK/, /files/ENCFF002ABE/	921901130	ENCODE Processing Pipeline	5247b4ca96797b95d24016da82fbbb18		https://www.encodeproject.org/files/ENCFF539DTI/@@download/ENCFF539DTI.bam				released	s3://encode-public/2020/02/18/721f04d8-1982-4130-b688-2d69cb1491ae/ENCFF539DTI.bam	https://datasetencode.blob.core.windows.net/dataset/2020/02/18/721f04d8-1982-4130-b688-2d69cb1491ae/ENCFF539DTI.bam?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE3 hg19	archived	low read length, inconsistent platforms	insufficient read depth, control insufficient read depth	
ENCFF372XXZ	bed narrowPeak	bed	narrowPeak	peaks	hg19	ENCSR000FCK	Histone ChIP-seq	/human-donors/ENCDO000ABF/	EFO:0001182	HEK293	cell line	Homo sapiens										H3K36me3-human	DNA						2014-07-07	ENCODE		sonication (Bioruptor generic)	200-500	2	2_1							/files/ENCFF539DTI/, /files/ENCFF549MIW/	1440695	ENCODE Processing Pipeline	000b0b23d7c616f2bd310089d922ebff		https://www.encodeproject.org/files/ENCFF372XXZ/@@download/ENCFF372XXZ.bed.gz				released	s3://encode-public/2020/02/18/02817d5e-a389-4558-a977-2c6effeec84b/ENCFF372XXZ.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2020/02/18/02817d5e-a389-4558-a977-2c6effeec84b/ENCFF372XXZ.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE3 hg19	archived	low read length, inconsistent platforms	insufficient read depth, control insufficient read depth	
ENCFF421SJF	bigBed narrowPeak	bigBed	narrowPeak	peaks	hg19	ENCSR000FCK	Histone ChIP-seq	/human-donors/ENCDO000ABF/	EFO:0001182	HEK293	cell line	Homo sapiens										H3K36me3-human	DNA						2014-07-07	ENCODE		sonication (Bioruptor generic)	200-500	2	2_1							/files/ENCFF372XXZ/	2901073	ENCODE Processing Pipeline	7b3ba3699892d65a9fea6b16d73a975a		https://www.encodeproject.org/files/ENCFF421SJF/@@download/ENCFF421SJF.bigBed				released	s3://encode-public/2020/02/18/5faa13b1-192f-4a8a-9a8f-683fd322a1d1/ENCFF421SJF.bigBed	https://datasetencode.blob.core.windows.net/dataset/2020/02/18/5faa13b1-192f-4a8a-9a8f-683fd322a1d1/ENCFF421SJF.bigBed?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE3 hg19	archived	low read length, inconsistent platforms	insufficient read depth, control insufficient read depth	
ENCFF774AJW	bigBed narrowPeak	bigBed	narrowPeak	pseudoreplicated peaks	hg19	ENCSR000FCK	Histone ChIP-seq	/human-donors/ENCDO000ABF/	EFO:0001182	HEK293	cell line	Homo sapiens										H3K36me3-human	DNA						2014-07-07	ENCODE		sonication (Bioruptor generic)	200-500	2	2_1							/files/ENCFF498VVY/	1550157	ENCODE Processing Pipeline	2f725baa5a9cd4a14571d5aa99f3b644		https://www.encodeproject.org/files/ENCFF774AJW/@@download/ENCFF774AJW.bigBed				released	s3://encode-public/2020/02/18/949f5786-e31f-4554-9c7b-23fe4b6cbfd6/ENCFF774AJW.bigBed	https://datasetencode.blob.core.windows.net/dataset/2020/02/18/949f5786-e31f-4554-9c7b-23fe4b6cbfd6/ENCFF774AJW.bigBed?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE3 hg19	archived	low read length, inconsistent platforms	insufficient read depth, control insufficient read depth	
ENCFF681ANX	bigWig	bigWig		signal p-value	hg19	ENCSR000FCK	Histone ChIP-seq	/human-donors/ENCDO000ABF/	EFO:0001182	HEK293	cell line	Homo sapiens										H3K36me3-human	DNA						2014-07-07	ENCODE		sonication (Bioruptor generic)	200-500	2	2_1							/files/ENCFF539DTI/, /files/ENCFF549MIW/	446138524	ENCODE Processing Pipeline	dd471c0011295b6421bef23306d03c87		https://www.encodeproject.org/files/ENCFF681ANX/@@download/ENCFF681ANX.bigWig				released	s3://encode-public/2020/02/18/367f5b79-4abe-41b7-b71c-7e524133b5fe/ENCFF681ANX.bigWig	https://datasetencode.blob.core.windows.net/dataset/2020/02/18/367f5b79-4abe-41b7-b71c-7e524133b5fe/ENCFF681ANX.bigWig?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE3 hg19	archived	low read length, inconsistent platforms	insufficient read depth, control insufficient read depth	
ENCFF213POL	bigWig	bigWig		fold change over control	hg19	ENCSR000FCK	Histone ChIP-seq	/human-donors/ENCDO000ABF/	EFO:0001182	HEK293	cell line	Homo sapiens										H3K36me3-human	DNA						2014-07-07	ENCODE		sonication (Bioruptor generic)	200-500	2	2_1							/files/ENCFF539DTI/, /files/ENCFF549MIW/	442231135	ENCODE Processing Pipeline	eef90b44cc2861d1c380bace075e93da		https://www.encodeproject.org/files/ENCFF213POL/@@download/ENCFF213POL.bigWig				released	s3://encode-public/2020/02/18/f04e42ff-9e62-44ad-a7ad-046546a88e06/ENCFF213POL.bigWig	https://datasetencode.blob.core.windows.net/dataset/2020/02/18/f04e42ff-9e62-44ad-a7ad-046546a88e06/ENCFF213POL.bigWig?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE3 hg19	archived	low read length, inconsistent platforms	insufficient read depth, control insufficient read depth	
ENCFF498VVY	bed narrowPeak	bed	narrowPeak	pseudoreplicated peaks	hg19	ENCSR000FCK	Histone ChIP-seq	/human-donors/ENCDO000ABF/	EFO:0001182	HEK293	cell line	Homo sapiens										H3K36me3-human	DNA						2014-07-07	ENCODE		sonication (Bioruptor generic)	200-500	2	2_1							/files/ENCFF372XXZ/	869137	ENCODE Processing Pipeline	c05be789bf435a3131e97347870402b8		https://www.encodeproject.org/files/ENCFF498VVY/@@download/ENCFF498VVY.bed.gz				released	s3://encode-public/2020/02/18/518a0892-3cd1-4d1b-893c-ad346bcc171d/ENCFF498VVY.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2020/02/18/518a0892-3cd1-4d1b-893c-ad346bcc171d/ENCFF498VVY.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE3 hg19	archived	low read length, inconsistent platforms	insufficient read depth, control insufficient read depth	
ENCFF587GGQ	bed narrowPeak	bed	narrowPeak	pseudoreplicated peaks	GRCh38	ENCSR000FCK	Histone ChIP-seq	/human-donors/ENCDO000ABF/	EFO:0001182	HEK293	cell line	Homo sapiens										H3K36me3-human	DNA						2014-07-07	ENCODE		sonication (Bioruptor generic)	200-500	2	2_1							/files/ENCFF493CYY/, /files/ENCFF356LFX/, /files/ENCFF187GEW/	888745	ENCODE Processing Pipeline	07274aa628eac50ad7285c3d17bf196f		https://www.encodeproject.org/files/ENCFF587GGQ/@@download/ENCFF587GGQ.bed.gz				released	s3://encode-public/2020/10/28/7b561a67-76a9-489c-afe2-96c9755bb168/ENCFF587GGQ.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2020/10/28/7b561a67-76a9-489c-afe2-96c9755bb168/ENCFF587GGQ.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.5.1 GRCh38	released	low read length, inconsistent platforms	insufficient read depth, control insufficient read depth	
ENCFF224LEB	bed narrowPeak	bed	narrowPeak	replicated peaks	GRCh38	ENCSR000FCK	Histone ChIP-seq	/human-donors/ENCDO000ABF/	EFO:0001182	HEK293	cell line	Homo sapiens										H3K36me3-human	DNA						2014-07-07	ENCODE		sonication (Bioruptor generic)	200-500	1, 2	1_1, 2_1							/files/ENCFF493CYY/, /files/ENCFF187GEW/, /files/ENCFF356LFX/, /files/ENCFF480MMN/	628471	ENCODE Processing Pipeline	5216794ef281c01631e21aceba8d3c87		https://www.encodeproject.org/files/ENCFF224LEB/@@download/ENCFF224LEB.bed.gz				released	s3://encode-public/2020/10/28/7bf1ce0e-f736-46a7-bae0-c8ae5f18ccca/ENCFF224LEB.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2020/10/28/7bf1ce0e-f736-46a7-bae0-c8ae5f18ccca/ENCFF224LEB.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.5.1 GRCh38	released	low read length, inconsistent platforms	insufficient read depth, control insufficient read depth	
ENCFF448ZDL	bam	bam		unfiltered alignments	GRCh38	ENCSR000FCK	Histone ChIP-seq	/human-donors/ENCDO000ABF/	EFO:0001182	HEK293	cell line	Homo sapiens										H3K36me3-human	DNA						2014-07-07	ENCODE		sonication (Bioruptor generic)	200-500	1	1_1		32					/files/ENCFF110MCL/, /files/ENCFF002ABD/	808215614	ENCODE Processing Pipeline	be0bbb43e8721723e4eb69ee734a3517		https://www.encodeproject.org/files/ENCFF448ZDL/@@download/ENCFF448ZDL.bam				released	s3://encode-public/2020/10/28/f60e7d0e-1ae8-49d0-8caa-81f73f48af84/ENCFF448ZDL.bam	https://datasetencode.blob.core.windows.net/dataset/2020/10/28/f60e7d0e-1ae8-49d0-8caa-81f73f48af84/ENCFF448ZDL.bam?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.5.1 GRCh38	released	low read length, inconsistent platforms	insufficient read depth, control insufficient read depth	
ENCFF522EOW	bam	bam		unfiltered alignments	GRCh38	ENCSR000FCK	Histone ChIP-seq	/human-donors/ENCDO000ABF/	EFO:0001182	HEK293	cell line	Homo sapiens										H3K36me3-human	DNA						2014-07-07	ENCODE		sonication (Bioruptor generic)	200-500	2	2_1		32					/files/ENCFF110MCL/, /files/ENCFF002ABE/	1170872191	ENCODE Processing Pipeline	1c934e4f1062263c48cdb7500ea370c8		https://www.encodeproject.org/files/ENCFF522EOW/@@download/ENCFF522EOW.bam				released	s3://encode-public/2020/10/28/0ddbbad3-7dcd-4080-a1ed-17e273f5d8eb/ENCFF522EOW.bam	https://datasetencode.blob.core.windows.net/dataset/2020/10/28/0ddbbad3-7dcd-4080-a1ed-17e273f5d8eb/ENCFF522EOW.bam?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.5.1 GRCh38	released	low read length, inconsistent platforms	insufficient read depth, control insufficient read depth	
ENCFF789BNX	bigWig	bigWig		signal p-value	GRCh38	ENCSR000FCK	Histone ChIP-seq	/human-donors/ENCDO000ABF/	EFO:0001182	HEK293	cell line	Homo sapiens										H3K36me3-human	DNA						2014-07-07	ENCODE		sonication (Bioruptor generic)	200-500	2	2_1							/files/ENCFF493CYY/, /files/ENCFF187GEW/	380594377	ENCODE Processing Pipeline	e42bc15a9e405243522d5f253262aef5		https://www.encodeproject.org/files/ENCFF789BNX/@@download/ENCFF789BNX.bigWig				released	s3://encode-public/2020/10/28/a86f43db-3529-4d79-af18-875739aca1ff/ENCFF789BNX.bigWig	https://datasetencode.blob.core.windows.net/dataset/2020/10/28/a86f43db-3529-4d79-af18-875739aca1ff/ENCFF789BNX.bigWig?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.5.1 GRCh38	released	low read length, inconsistent platforms	insufficient read depth, control insufficient read depth	
ENCFF257ZFX	bed narrowPeak	bed	narrowPeak	pseudoreplicated peaks	GRCh38	ENCSR000FCK	Histone ChIP-seq	/human-donors/ENCDO000ABF/	EFO:0001182	HEK293	cell line	Homo sapiens										H3K36me3-human	DNA						2014-07-07	ENCODE		sonication (Bioruptor generic)	200-500	1, 2	1_1, 2_1							/files/ENCFF493CYY/, /files/ENCFF187GEW/, /files/ENCFF356LFX/, /files/ENCFF480MMN/	1430776	ENCODE Processing Pipeline	7bff307bf7c7e1ac3d3a6da1f3f0f4be		https://www.encodeproject.org/files/ENCFF257ZFX/@@download/ENCFF257ZFX.bed.gz				released	s3://encode-public/2020/10/28/0c0f1be4-9ffb-4f13-9fe8-38b056451342/ENCFF257ZFX.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2020/10/28/0c0f1be4-9ffb-4f13-9fe8-38b056451342/ENCFF257ZFX.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.5.1 GRCh38	released	low read length, inconsistent platforms	insufficient read depth, control insufficient read depth	
ENCFF178LYA	bigBed narrowPeak	bigBed	narrowPeak	pseudoreplicated peaks	GRCh38	ENCSR000FCK	Histone ChIP-seq	/human-donors/ENCDO000ABF/	EFO:0001182	HEK293	cell line	Homo sapiens										H3K36me3-human	DNA						2014-07-07	ENCODE		sonication (Bioruptor generic)	200-500	1	1_1							/files/ENCFF971ORP/	3382701	ENCODE Processing Pipeline	540294a27e8fcf26945e310adc54f8bd		https://www.encodeproject.org/files/ENCFF178LYA/@@download/ENCFF178LYA.bigBed				released	s3://encode-public/2020/10/28/a9537c95-ad2d-489d-9cbd-e7d86bfabafc/ENCFF178LYA.bigBed	https://datasetencode.blob.core.windows.net/dataset/2020/10/28/a9537c95-ad2d-489d-9cbd-e7d86bfabafc/ENCFF178LYA.bigBed?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.5.1 GRCh38	released	low read length, inconsistent platforms	insufficient read depth, control insufficient read depth	
ENCFF921SQY	bam	bam		unfiltered alignments	GRCh38	ENCSR019WUS	TF ChIP-seq	/human-donors/ENCDO000ABF/	EFO:0001182	HEK293	cell line	Homo sapiens				site-specific recombination	insertion	{'schema_version': '14', 'aliases': [], 'organism': {'schema_version': '6', '@type': ['Organism', 'Item'], 'name': 'human', 'taxon_id': '9606', 'scientific_name': 'Homo sapiens', '@id': '/organisms/human/', 'uuid': '7745b647-ff15-4ff3-9ced-b897d4e2983c', 'status': 'released'}, 'genes': ['/genes/7556/'], '@type': ['Target', 'Item'], 'name': 'ZNF10-human', 'label': 'ZNF10', '@id': '/targets/ZNF10-human/', 'title': 'ZNF10 (Homo sapiens)', 'investigated_as': ['transcription factor'], 'uuid': '85c41155-e4f1-4b06-b99a-df5124dbed84', 'status': 'released'}				ZNF10-human	DNA				formaldehyde		2017-04-06	ENCODE			450-650	1	1_1		101					/files/ENCFF643CGH/, /files/ENCFF192LSU/, /files/ENCFF261LTR/	5615045791	ENCODE Processing Pipeline	323ca2935294638a0091fbcf5c5708bf		https://www.encodeproject.org/files/ENCFF921SQY/@@download/ENCFF921SQY.bam				released	s3://encode-public/2017/03/04/2c18d059-edeb-4c4b-9f0e-e27709e8411b/ENCFF921SQY.bam	https://datasetencode.blob.core.windows.net/dataset/2017/03/04/2c18d059-edeb-4c4b-9f0e-e27709e8411b/ENCFF921SQY.bam?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE3 GRCh38	archived	missing biosample characterization, missing genetic modification characterization		
ENCFF855AYX	bam	bam		unfiltered alignments	hg19	ENCSR019WUS	TF ChIP-seq	/human-donors/ENCDO000ABF/	EFO:0001182	HEK293	cell line	Homo sapiens				site-specific recombination	insertion	{'schema_version': '14', 'aliases': [], 'organism': {'schema_version': '6', '@type': ['Organism', 'Item'], 'name': 'human', 'taxon_id': '9606', 'scientific_name': 'Homo sapiens', '@id': '/organisms/human/', 'uuid': '7745b647-ff15-4ff3-9ced-b897d4e2983c', 'status': 'released'}, 'genes': ['/genes/7556/'], '@type': ['Target', 'Item'], 'name': 'ZNF10-human', 'label': 'ZNF10', '@id': '/targets/ZNF10-human/', 'title': 'ZNF10 (Homo sapiens)', 'investigated_as': ['transcription factor'], 'uuid': '85c41155-e4f1-4b06-b99a-df5124dbed84', 'status': 'released'}				ZNF10-human	DNA				formaldehyde		2017-04-06	ENCODE			450-650	2	2_1		101					/files/ENCFF650VLS/, /files/ENCFF807MUK/, /files/ENCFF233DTH/	8643522301	ENCODE Processing Pipeline	2ece6979c71f60fbb84562bf652949a8		https://www.encodeproject.org/files/ENCFF855AYX/@@download/ENCFF855AYX.bam				released	s3://encode-public/2017/03/04/65c41c66-1c6c-4165-956c-8fe9e48456b2/ENCFF855AYX.bam	https://datasetencode.blob.core.windows.net/dataset/2017/03/04/65c41c66-1c6c-4165-956c-8fe9e48456b2/ENCFF855AYX.bam?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE3 hg19	archived	missing biosample characterization, missing genetic modification characterization		
ENCFF482DIU	bam	bam		unfiltered alignments	hg19	ENCSR019WUS	TF ChIP-seq	/human-donors/ENCDO000ABF/	EFO:0001182	HEK293	cell line	Homo sapiens				site-specific recombination	insertion	{'schema_version': '14', 'aliases': [], 'organism': {'schema_version': '6', '@type': ['Organism', 'Item'], 'name': 'human', 'taxon_id': '9606', 'scientific_name': 'Homo sapiens', '@id': '/organisms/human/', 'uuid': '7745b647-ff15-4ff3-9ced-b897d4e2983c', 'status': 'released'}, 'genes': ['/genes/7556/'], '@type': ['Target', 'Item'], 'name': 'ZNF10-human', 'label': 'ZNF10', '@id': '/targets/ZNF10-human/', 'title': 'ZNF10 (Homo sapiens)', 'investigated_as': ['transcription factor'], 'uuid': '85c41155-e4f1-4b06-b99a-df5124dbed84', 'status': 'released'}				ZNF10-human	DNA				formaldehyde		2017-04-06	ENCODE			450-650	1	1_1		101					/files/ENCFF807MUK/, /files/ENCFF192LSU/, /files/ENCFF261LTR/	5609677785	ENCODE Processing Pipeline	815a27deb90db0af567d5362c842c8e8		https://www.encodeproject.org/files/ENCFF482DIU/@@download/ENCFF482DIU.bam				released	s3://encode-public/2017/03/04/bb18d4b3-0b03-4c71-912d-d14998a6a37c/ENCFF482DIU.bam	https://datasetencode.blob.core.windows.net/dataset/2017/03/04/bb18d4b3-0b03-4c71-912d-d14998a6a37c/ENCFF482DIU.bam?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE3 hg19	archived	missing biosample characterization, missing genetic modification characterization		
ENCFF420VDR	bam	bam		alignments	hg19	ENCSR019WUS	TF ChIP-seq	/human-donors/ENCDO000ABF/	EFO:0001182	HEK293	cell line	Homo sapiens				site-specific recombination	insertion	{'schema_version': '14', 'aliases': [], 'organism': {'schema_version': '6', '@type': ['Organism', 'Item'], 'name': 'human', 'taxon_id': '9606', 'scientific_name': 'Homo sapiens', '@id': '/organisms/human/', 'uuid': '7745b647-ff15-4ff3-9ced-b897d4e2983c', 'status': 'released'}, 'genes': ['/genes/7556/'], '@type': ['Target', 'Item'], 'name': 'ZNF10-human', 'label': 'ZNF10', '@id': '/targets/ZNF10-human/', 'title': 'ZNF10 (Homo sapiens)', 'investigated_as': ['transcription factor'], 'uuid': '85c41155-e4f1-4b06-b99a-df5124dbed84', 'status': 'released'}				ZNF10-human	DNA				formaldehyde		2017-04-06	ENCODE			450-650	1	1_1		101					/files/ENCFF807MUK/, /files/ENCFF192LSU/, /files/ENCFF261LTR/	4673872870	ENCODE Processing Pipeline	6d51cd6a60704932352202e93530d1f0		https://www.encodeproject.org/files/ENCFF420VDR/@@download/ENCFF420VDR.bam				released	s3://encode-public/2017/03/04/2df0837f-0efd-41f1-ae65-2e41d2700f4d/ENCFF420VDR.bam	https://datasetencode.blob.core.windows.net/dataset/2017/03/04/2df0837f-0efd-41f1-ae65-2e41d2700f4d/ENCFF420VDR.bam?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE3 hg19	archived	missing biosample characterization, missing genetic modification characterization		
ENCFF242MGC	bam	bam		alignments	GRCh38	ENCSR019WUS	TF ChIP-seq	/human-donors/ENCDO000ABF/	EFO:0001182	HEK293	cell line	Homo sapiens				site-specific recombination	insertion	{'schema_version': '14', 'aliases': [], 'organism': {'schema_version': '6', '@type': ['Organism', 'Item'], 'name': 'human', 'taxon_id': '9606', 'scientific_name': 'Homo sapiens', '@id': '/organisms/human/', 'uuid': '7745b647-ff15-4ff3-9ced-b897d4e2983c', 'status': 'released'}, 'genes': ['/genes/7556/'], '@type': ['Target', 'Item'], 'name': 'ZNF10-human', 'label': 'ZNF10', '@id': '/targets/ZNF10-human/', 'title': 'ZNF10 (Homo sapiens)', 'investigated_as': ['transcription factor'], 'uuid': '85c41155-e4f1-4b06-b99a-df5124dbed84', 'status': 'released'}				ZNF10-human	DNA				formaldehyde		2017-04-06	ENCODE			450-650	1	1_1		101					/files/ENCFF643CGH/, /files/ENCFF192LSU/, /files/ENCFF261LTR/	4675090553	ENCODE Processing Pipeline	920b59a0af0edf5d5964d5f44a0ec63a		https://www.encodeproject.org/files/ENCFF242MGC/@@download/ENCFF242MGC.bam				released	s3://encode-public/2017/03/04/0d21150f-6a5d-41f6-a79b-b0d9ef44036e/ENCFF242MGC.bam	https://datasetencode.blob.core.windows.net/dataset/2017/03/04/0d21150f-6a5d-41f6-a79b-b0d9ef44036e/ENCFF242MGC.bam?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE3 GRCh38	archived	missing biosample characterization, missing genetic modification characterization		
ENCFF352GCO	bam	bam		unfiltered alignments	GRCh38	ENCSR019WUS	TF ChIP-seq	/human-donors/ENCDO000ABF/	EFO:0001182	HEK293	cell line	Homo sapiens				site-specific recombination	insertion	{'schema_version': '14', 'aliases': [], 'organism': {'schema_version': '6', '@type': ['Organism', 'Item'], 'name': 'human', 'taxon_id': '9606', 'scientific_name': 'Homo sapiens', '@id': '/organisms/human/', 'uuid': '7745b647-ff15-4ff3-9ced-b897d4e2983c', 'status': 'released'}, 'genes': ['/genes/7556/'], '@type': ['Target', 'Item'], 'name': 'ZNF10-human', 'label': 'ZNF10', '@id': '/targets/ZNF10-human/', 'title': 'ZNF10 (Homo sapiens)', 'investigated_as': ['transcription factor'], 'uuid': '85c41155-e4f1-4b06-b99a-df5124dbed84', 'status': 'released'}				ZNF10-human	DNA				formaldehyde		2017-04-06	ENCODE			450-650	2	2_1		101					/files/ENCFF650VLS/, /files/ENCFF643CGH/, /files/ENCFF233DTH/	8656648678	ENCODE Processing Pipeline	d011b380434b27be0579c4166717415f		https://www.encodeproject.org/files/ENCFF352GCO/@@download/ENCFF352GCO.bam				released	s3://encode-public/2017/03/04/e2516681-5293-4bfc-8683-1f4e8ee0c113/ENCFF352GCO.bam	https://datasetencode.blob.core.windows.net/dataset/2017/03/04/e2516681-5293-4bfc-8683-1f4e8ee0c113/ENCFF352GCO.bam?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE3 GRCh38	archived	missing biosample characterization, missing genetic modification characterization		
